video_id,label,source,dataset,method,skip_frames,n_detected_frames,target_frames,feat_shape,video_path
ffpp_real_671,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/671.mp4
ffpp_real_672,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/672.mp4
ffpp_real_673,0,FFpp,FFpp,real,9,66,64,"[64, 30]",FaceForensics++_C23/original/673.mp4
ffpp_real_674,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/674.mp4
ffpp_real_675,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/675.mp4
ffpp_real_676,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/676.mp4
ffpp_real_677,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/677.mp4
ffpp_real_678,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/678.mp4
ffpp_real_679,0,FFpp,FFpp,real,6,70,64,"[64, 30]",FaceForensics++_C23/original/679.mp4
ffpp_real_680,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/680.mp4
ffpp_real_681,0,FFpp,FFpp,real,13,65,64,"[64, 30]",FaceForensics++_C23/original/681.mp4
ffpp_real_682,0,FFpp,FFpp,real,15,65,64,"[64, 30]",FaceForensics++_C23/original/682.mp4
ffpp_real_683,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/683.mp4
ffpp_real_684,0,FFpp,FFpp,real,8,63,64,"[64, 30]",FaceForensics++_C23/original/684.mp4
ffpp_real_685,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/685.mp4
ffpp_real_686,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/686.mp4
ffpp_real_687,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/687.mp4
ffpp_real_688,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/688.mp4
ffpp_real_689,0,FFpp,FFpp,real,7,65,64,"[64, 30]",FaceForensics++_C23/original/689.mp4
ffpp_real_690,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/690.mp4
ffpp_real_691,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/691.mp4
ffpp_real_692,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/692.mp4
ffpp_real_693,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/693.mp4
ffpp_real_694,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/694.mp4
ffpp_real_695,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/695.mp4
ffpp_real_696,0,FFpp,FFpp,real,6,68,64,"[64, 30]",FaceForensics++_C23/original/696.mp4
ffpp_real_697,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/697.mp4
ffpp_real_698,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/698.mp4
ffpp_real_699,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/699.mp4
ffpp_real_700,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/700.mp4
ffpp_real_701,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/701.mp4
ffpp_real_702,0,FFpp,FFpp,real,12,63,64,"[64, 30]",FaceForensics++_C23/original/702.mp4
ffpp_real_703,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/703.mp4
ffpp_real_704,0,FFpp,FFpp,real,7,65,64,"[64, 30]",FaceForensics++_C23/original/704.mp4
ffpp_real_705,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/705.mp4
ffpp_real_706,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/706.mp4
ffpp_real_707,0,FFpp,FFpp,real,16,65,64,"[64, 30]",FaceForensics++_C23/original/707.mp4
ffpp_real_708,0,FFpp,FFpp,real,9,61,64,"[64, 30]",FaceForensics++_C23/original/708.mp4
ffpp_real_709,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/709.mp4
ffpp_real_710,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/710.mp4
ffpp_real_711,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/711.mp4
ffpp_real_712,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/712.mp4
ffpp_real_713,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/713.mp4
ffpp_real_714,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/714.mp4
ffpp_real_715,0,FFpp,FFpp,real,13,66,64,"[64, 30]",FaceForensics++_C23/original/715.mp4
ffpp_real_716,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/716.mp4
ffpp_real_717,0,FFpp,FFpp,real,6,63,64,"[64, 30]",FaceForensics++_C23/original/717.mp4
ffpp_real_718,0,FFpp,FFpp,real,9,65,64,"[64, 30]",FaceForensics++_C23/original/718.mp4
ffpp_real_719,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/719.mp4
ffpp_real_720,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/720.mp4
ffpp_real_721,0,FFpp,FFpp,real,9,65,64,"[64, 30]",FaceForensics++_C23/original/721.mp4
ffpp_real_722,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/722.mp4
ffpp_real_723,0,FFpp,FFpp,real,11,67,64,"[64, 30]",FaceForensics++_C23/original/723.mp4
ffpp_real_724,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/724.mp4
ffpp_real_725,0,FFpp,FFpp,real,11,64,64,"[64, 30]",FaceForensics++_C23/original/725.mp4
ffpp_real_726,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/726.mp4
ffpp_real_727,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/727.mp4
ffpp_real_728,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/728.mp4
ffpp_real_729,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/729.mp4
ffpp_real_730,0,FFpp,FFpp,real,11,66,64,"[64, 30]",FaceForensics++_C23/original/730.mp4
ffpp_real_731,0,FFpp,FFpp,real,12,65,64,"[64, 30]",FaceForensics++_C23/original/731.mp4
ffpp_real_732,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/732.mp4
ffpp_real_733,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/733.mp4
ffpp_real_734,0,FFpp,FFpp,real,17,65,64,"[64, 30]",FaceForensics++_C23/original/734.mp4
ffpp_real_735,0,FFpp,FFpp,real,13,62,64,"[64, 30]",FaceForensics++_C23/original/735.mp4
ffpp_real_736,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/736.mp4
ffpp_real_737,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/737.mp4
ffpp_real_738,0,FFpp,FFpp,real,7,60,64,"[64, 30]",FaceForensics++_C23/original/738.mp4
ffpp_real_739,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/739.mp4
ffpp_real_740,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/740.mp4
ffpp_real_741,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/741.mp4
ffpp_real_742,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/742.mp4
ffpp_real_743,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/743.mp4
ffpp_real_744,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/744.mp4
ffpp_real_745,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/745.mp4
ffpp_real_746,0,FFpp,FFpp,real,8,62,64,"[64, 30]",FaceForensics++_C23/original/746.mp4
ffpp_real_747,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/747.mp4
ffpp_real_748,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/748.mp4
ffpp_real_749,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/749.mp4
ffpp_real_750,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/750.mp4
ffpp_real_751,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/751.mp4
ffpp_real_752,0,FFpp,FFpp,real,16,64,64,"[64, 30]",FaceForensics++_C23/original/752.mp4
ffpp_real_753,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/753.mp4
ffpp_real_754,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/754.mp4
ffpp_real_755,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/755.mp4
ffpp_real_756,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/756.mp4
ffpp_real_757,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/757.mp4
ffpp_real_758,0,FFpp,FFpp,real,6,66,64,"[64, 30]",FaceForensics++_C23/original/758.mp4
ffpp_real_759,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/759.mp4
ffpp_real_760,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/760.mp4
ffpp_real_761,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/761.mp4
ffpp_real_762,0,FFpp,FFpp,real,6,70,64,"[64, 30]",FaceForensics++_C23/original/762.mp4
ffpp_real_763,0,FFpp,FFpp,real,13,63,64,"[64, 30]",FaceForensics++_C23/original/763.mp4
ffpp_real_764,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/764.mp4
ffpp_real_765,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/765.mp4
ffpp_real_766,0,FFpp,FFpp,real,13,67,64,"[64, 30]",FaceForensics++_C23/original/766.mp4
ffpp_real_767,0,FFpp,FFpp,real,6,68,64,"[64, 30]",FaceForensics++_C23/original/767.mp4
ffpp_real_768,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/768.mp4
ffpp_real_769,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/769.mp4
ffpp_real_770,0,FFpp,FFpp,real,10,66,64,"[64, 30]",FaceForensics++_C23/original/770.mp4
ffpp_real_771,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/771.mp4
ffpp_real_772,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/772.mp4
ffpp_real_773,0,FFpp,FFpp,real,9,65,64,"[64, 30]",FaceForensics++_C23/original/773.mp4
ffpp_real_774,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/774.mp4
ffpp_real_775,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/775.mp4
ffpp_real_776,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/776.mp4
ffpp_real_777,0,FFpp,FFpp,real,5,65,64,"[64, 30]",FaceForensics++_C23/original/777.mp4
ffpp_real_778,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/778.mp4
ffpp_real_779,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/779.mp4
ffpp_real_780,0,FFpp,FFpp,real,6,67,64,"[64, 30]",FaceForensics++_C23/original/780.mp4
ffpp_real_781,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/781.mp4
ffpp_real_782,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/782.mp4
ffpp_real_783,0,FFpp,FFpp,real,6,68,64,"[64, 30]",FaceForensics++_C23/original/783.mp4
ffpp_real_784,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/784.mp4
ffpp_real_785,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/785.mp4
ffpp_real_786,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/786.mp4
ffpp_real_787,0,FFpp,FFpp,real,8,63,64,"[64, 30]",FaceForensics++_C23/original/787.mp4
ffpp_real_788,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/788.mp4
ffpp_real_789,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/789.mp4
ffpp_real_790,0,FFpp,FFpp,real,11,63,64,"[64, 30]",FaceForensics++_C23/original/790.mp4
ffpp_real_791,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/791.mp4
ffpp_real_792,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/792.mp4
ffpp_real_793,0,FFpp,FFpp,real,9,66,64,"[64, 30]",FaceForensics++_C23/original/793.mp4
ffpp_real_794,0,FFpp,FFpp,real,14,63,64,"[64, 30]",FaceForensics++_C23/original/794.mp4
ffpp_real_795,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/795.mp4
ffpp_real_796,0,FFpp,FFpp,real,16,63,64,"[64, 30]",FaceForensics++_C23/original/796.mp4
ffpp_real_797,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/797.mp4
ffpp_real_798,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/798.mp4
ffpp_real_799,0,FFpp,FFpp,real,19,65,64,"[64, 30]",FaceForensics++_C23/original/799.mp4
ffpp_real_800,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/800.mp4
ffpp_real_801,0,FFpp,FFpp,real,7,64,64,"[64, 30]",FaceForensics++_C23/original/801.mp4
ffpp_real_802,0,FFpp,FFpp,real,5,71,64,"[64, 30]",FaceForensics++_C23/original/802.mp4
ffpp_real_803,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/803.mp4
ffpp_real_804,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/804.mp4
ffpp_real_805,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/805.mp4
ffpp_real_806,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/806.mp4
ffpp_real_807,0,FFpp,FFpp,real,10,65,64,"[64, 30]",FaceForensics++_C23/original/807.mp4
ffpp_real_808,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/808.mp4
ffpp_real_809,0,FFpp,FFpp,real,6,62,64,"[64, 30]",FaceForensics++_C23/original/809.mp4
ffpp_real_810,0,FFpp,FFpp,real,16,66,64,"[64, 30]",FaceForensics++_C23/original/810.mp4
ffpp_real_811,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/811.mp4
ffpp_real_812,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/812.mp4
ffpp_real_813,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/813.mp4
ffpp_real_814,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/814.mp4
ffpp_real_815,0,FFpp,FFpp,real,7,65,64,"[64, 30]",FaceForensics++_C23/original/815.mp4
ffpp_real_816,0,FFpp,FFpp,real,6,69,64,"[64, 30]",FaceForensics++_C23/original/816.mp4
ffpp_real_817,0,FFpp,FFpp,real,7,60,64,"[64, 30]",FaceForensics++_C23/original/817.mp4
ffpp_real_818,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/818.mp4
ffpp_real_819,0,FFpp,FFpp,real,14,67,64,"[64, 30]",FaceForensics++_C23/original/819.mp4
ffpp_real_820,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/820.mp4
ffpp_real_821,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/821.mp4
ffpp_real_822,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/822.mp4
ffpp_real_823,0,FFpp,FFpp,real,10,68,64,"[64, 30]",FaceForensics++_C23/original/823.mp4
ffpp_real_824,0,FFpp,FFpp,real,9,65,64,"[64, 30]",FaceForensics++_C23/original/824.mp4
ffpp_real_825,0,FFpp,FFpp,real,9,61,64,"[64, 30]",FaceForensics++_C23/original/825.mp4
ffpp_real_826,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/826.mp4
ffpp_real_827,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/827.mp4
ffpp_real_828,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/828.mp4
ffpp_real_829,0,FFpp,FFpp,real,13,62,64,"[64, 30]",FaceForensics++_C23/original/829.mp4
ffpp_real_830,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/830.mp4
ffpp_real_831,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/831.mp4
ffpp_real_832,0,FFpp,FFpp,real,9,62,64,"[64, 30]",FaceForensics++_C23/original/832.mp4
ffpp_real_833,0,FFpp,FFpp,real,9,67,64,"[64, 30]",FaceForensics++_C23/original/833.mp4
ffpp_real_834,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/834.mp4
ffpp_real_835,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/835.mp4
ffpp_real_836,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/836.mp4
ffpp_real_837,0,FFpp,FFpp,real,7,64,64,"[64, 30]",FaceForensics++_C23/original/837.mp4
ffpp_real_838,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/838.mp4
ffpp_real_839,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/839.mp4
ffpp_real_840,0,FFpp,FFpp,real,13,65,64,"[64, 30]",FaceForensics++_C23/original/840.mp4
ffpp_real_841,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/841.mp4
ffpp_real_842,0,FFpp,FFpp,real,7,64,64,"[64, 30]",FaceForensics++_C23/original/842.mp4
ffpp_real_843,0,FFpp,FFpp,real,5,64,64,"[64, 30]",FaceForensics++_C23/original/843.mp4
ffpp_real_844,0,FFpp,FFpp,real,13,66,64,"[64, 30]",FaceForensics++_C23/original/844.mp4
ffpp_real_845,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/845.mp4
ffpp_real_846,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/846.mp4
ffpp_real_847,0,FFpp,FFpp,real,5,61,64,"[64, 30]",FaceForensics++_C23/original/847.mp4
ffpp_real_848,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/848.mp4
ffpp_real_849,0,FFpp,FFpp,real,5,65,64,"[64, 30]",FaceForensics++_C23/original/849.mp4
ffpp_real_850,0,FFpp,FFpp,real,10,62,64,"[64, 30]",FaceForensics++_C23/original/850.mp4
ffpp_real_851,0,FFpp,FFpp,real,13,65,64,"[64, 30]",FaceForensics++_C23/original/851.mp4
ffpp_real_852,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/852.mp4
ffpp_real_853,0,FFpp,FFpp,real,10,62,64,"[64, 30]",FaceForensics++_C23/original/853.mp4
ffpp_real_854,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/854.mp4
ffpp_real_855,0,FFpp,FFpp,real,10,63,64,"[64, 30]",FaceForensics++_C23/original/855.mp4
ffpp_real_856,0,FFpp,FFpp,real,17,65,64,"[64, 30]",FaceForensics++_C23/original/856.mp4
ffpp_real_857,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/857.mp4
ffpp_real_858,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/858.mp4
ffpp_real_859,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/859.mp4
ffpp_real_860,0,FFpp,FFpp,real,7,66,64,"[64, 30]",FaceForensics++_C23/original/860.mp4
ffpp_real_861,0,FFpp,FFpp,real,9,66,64,"[64, 30]",FaceForensics++_C23/original/861.mp4
ffpp_real_862,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/862.mp4
ffpp_real_863,0,FFpp,FFpp,real,8,65,64,"[64, 30]",FaceForensics++_C23/original/863.mp4
ffpp_real_864,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/864.mp4
ffpp_real_865,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/865.mp4
ffpp_real_866,0,FFpp,FFpp,real,8,64,64,"[64, 30]",FaceForensics++_C23/original/866.mp4
ffpp_real_867,0,FFpp,FFpp,real,23,65,64,"[64, 30]",FaceForensics++_C23/original/867.mp4
ffpp_real_868,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/868.mp4
ffpp_real_869,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/869.mp4
ffpp_real_870,0,FFpp,FFpp,real,9,68,64,"[64, 30]",FaceForensics++_C23/original/870.mp4
ffpp_real_871,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/871.mp4
ffpp_real_872,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/872.mp4
ffpp_real_873,0,FFpp,FFpp,real,14,64,64,"[64, 30]",FaceForensics++_C23/original/873.mp4
ffpp_real_874,0,FFpp,FFpp,real,7,67,64,"[64, 30]",FaceForensics++_C23/original/874.mp4
ffpp_real_875,0,FFpp,FFpp,real,7,61,64,"[64, 30]",FaceForensics++_C23/original/875.mp4
ffpp_real_876,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/876.mp4
ffpp_real_877,0,FFpp,FFpp,real,9,64,64,"[64, 30]",FaceForensics++_C23/original/877.mp4
ffpp_real_878,0,FFpp,FFpp,real,12,62,64,"[64, 30]",FaceForensics++_C23/original/878.mp4
ffpp_real_879,0,FFpp,FFpp,real,13,65,64,"[64, 30]",FaceForensics++_C23/original/879.mp4
ffpp_real_880,0,FFpp,FFpp,real,7,63,64,"[64, 30]",FaceForensics++_C23/original/880.mp4
ffpp_real_881,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/881.mp4
ffpp_real_882,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/882.mp4
ffpp_real_883,0,FFpp,FFpp,real,7,62,64,"[64, 30]",FaceForensics++_C23/original/883.mp4
ffpp_real_884,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/884.mp4
ffpp_real_885,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/885.mp4
ffpp_real_886,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/886.mp4
ffpp_real_887,0,FFpp,FFpp,real,5,68,64,"[64, 30]",FaceForensics++_C23/original/887.mp4
ffpp_real_888,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/888.mp4
ffpp_real_889,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/889.mp4
ffpp_real_890,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/890.mp4
ffpp_real_891,0,FFpp,FFpp,real,5,60,64,"[64, 30]",FaceForensics++_C23/original/891.mp4
ffpp_real_892,0,FFpp,FFpp,real,5,63,64,"[64, 30]",FaceForensics++_C23/original/892.mp4
ffpp_real_893,0,FFpp,FFpp,real,8,68,64,"[64, 30]",FaceForensics++_C23/original/893.mp4
ffpp_real_894,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/894.mp4
ffpp_real_895,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/895.mp4
ffpp_real_896,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/896.mp4
ffpp_real_897,0,FFpp,FFpp,real,5,67,64,"[64, 30]",FaceForensics++_C23/original/897.mp4
ffpp_real_898,0,FFpp,FFpp,real,5,70,64,"[64, 30]",FaceForensics++_C23/original/898.mp4
ffpp_real_899,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/899.mp4
ffpp_real_900,0,FFpp,FFpp,real,5,69,64,"[64, 30]",FaceForensics++_C23/original/900.mp4
ffpp_real_901,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/901.mp4
ffpp_real_902,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/902.mp4
ffpp_real_903,0,FFpp,FFpp,real,9,63,64,"[64, 30]",FaceForensics++_C23/original/903.mp4
ffpp_real_904,0,FFpp,FFpp,real,6,60,64,"[64, 30]",FaceForensics++_C23/original/904.mp4
ffpp_real_905,0,FFpp,FFpp,real,6,64,64,"[64, 30]",FaceForensics++_C23/original/905.mp4
ffpp_real_906,0,FFpp,FFpp,real,6,65,64,"[64, 30]",FaceForensics++_C23/original/906.mp4
ffpp_real_907,0,FFpp,FFpp,real,8,66,64,"[64, 30]",FaceForensics++_C23/original/907.mp4
ffpp_real_908,0,FFpp,FFpp,real,10,67,64,"[64, 30]",FaceForensics++_C23/original/908.mp4
ffpp_real_909,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/909.mp4
ffpp_real_910,0,FFpp,FFpp,real,5,59,64,"[64, 30]",FaceForensics++_C23/original/910.mp4
ffpp_real_911,0,FFpp,FFpp,real,5,66,64,"[64, 30]",FaceForensics++_C23/original/911.mp4
ffpp_real_912,0,FFpp,FFpp,real,10,65,64,"[64, 30]",FaceForensics++_C23/original/912.mp4
ffpp_real_913,0,FFpp,FFpp,real,10,64,64,"[64, 30]",FaceForensics++_C23/original/913.mp4
ffpp_real_914,0,FFpp,FFpp,real,5,62,64,"[64, 30]",FaceForensics++_C23/original/914.mp4
ffpp_real_915,0,FFpp,FFpp,real,6,59,64,"[64, 30]",FaceForensics++_C23/original/915.mp4
ffpp_real_916,0,FFpp,FFpp,real,8,61,64,"[64, 30]",FaceForensics++_C23/original/916.mp4
ffpp_real_917,0,FFpp,FFpp,real,7,64,64,"[64, 30]",FaceForensics++_C23/original/917.mp4
ffpp_real_918,0,FFpp,FFpp,real,7,68,64,"[64, 30]",FaceForensics++_C23/original/918.mp4
ffpp_real_919,0,FFpp,FFpp,real,8,67,64,"[64, 30]",FaceForensics++_C23/original/919.mp4
